node_1;node_2;distance;traveltime
105737;105775;15959;14363
105737;105776;13763;12387
105737;105777;13053;11747
105737;105778;6054;5449
105737;105779;3763;3387
105737;105789;15412;13871
105737;105790;15073;13565
105737;105791;6986;6288
105737;105792;3169;2852
105737;105807;15042;13538
105737;105808;7006;6306
105737;105809;5900;5310
105737;105810;5048;4543
105737;105811;3718;3346
105737;105821;15710;14139
105737;105822;15224;13701
105737;105823;14937;13443
105737;105824;7863;7076
105737;105825;7255;6529
105737;105826;9024;8121
105737;105832;14843;13358
105737;105833;13815;12433
105737;105834;10924;9832
105737;105836;7497;6747
105737;105837;9487;8538
105737;105845;13496;12146
105737;105846;11463;10316
105737;105847;7686;6917
105737;105848;8898;8008
105737;105857;12756;11480
105737;105858;11937;10743
105737;105859;8272;7445
105737;105860;9726;8753
105737;105861;18857;16971
105737;105877;11657;10491
105737;105878;8726;7854
105737;105892;12237;11013
105737;105893;10366;9329
105737;105894;9726;8753
105737;105895;8631;7768
105737;105896;9199;8279
105737;105907;11999;10799
105737;105908;13832;12449
105737;105909;11080;9972
105737;105910;19892;17903
105737;105923;13144;11830
105737;105924;12814;11533
105737;105925;10358;9322
105737;105932;16476;14829
105737;105933;14761;13285
105737;105934;11352;10217
105737;105938;14719;13247
105737;105939;13642;12278
105737;105940;11890;10701
105737;105946;15240;13716
105737;105947;11554;10398
105737;105955;16019;14417
105737;105956;14804;13323
105737;105957;12044;10840
105737;105958;13882;12493
105737;105964;17021;15319
105737;105965;17768;15992
105737;105966;14047;12642
105737;105967;12925;11633
105737;105972;16486;14837
105737;105973;17519;15767
105737;105974;15207;13686
105737;105975;14046;12642
105737;105982;14640;13176
105737;105987;17186;15468
105737;105988;14597;13137
105737;105989;15053;13548
105737;105993;17556;15800
105737;105994;17505;15754
105737;105995;16447;14802
105737;106013;16723;15051
105737;106020;19993;17994
105737;106030;19263;17336
105738;520;6860;6174
105738;525;5620;5058
105738;60042;19321;17389
105738;62071;19800;17820
105738;62073;19234;17310
105738;62077;19158;17242
105738;62079;19327;17394
105738;62081;19053;17148
105738;62083;18802;16922
105738;62085;18082;16273
105738;62087;17720;15948
105738;62089;17212;15491
105738;62091;16951;15256
105738;62161;19606;17645
105738;62163;18800;16920
105738;62165;16978;15280
105738;62167;16494;14845
105738;62169;15931;14337
105738;62171;14140;12726
105738;62173;13693;12324
105738;62175;13296;11966
105738;62177;12519;11267
105738;62179;11836;10652
105738;62181;11716;10544
105738;62183;13430;12087
105738;62185;13944;12550
105738;62187;14440;12996
105738;62189;15525;13972
105738;62191;15802;14221
105738;62195;16879;15191
105738;62199;19634;17670
105738;62223;19214;17293
105738;62225;17190;15471
105738;62571;18079;16271
105738;62573;19027;17125
105738;63001;17372;15635
105738;63003;17739;15965
105738;63007;18507;16657
105738;63009;17756;15981
105738;63011;17325;15592
105738;63013;15994;14394
105738;63015;15081;13573
105738;63017;13720;12348
105738;63019;14194;12775
105738;63021;15326;13793
105738;63023;15996;14397
105738;63025;16293;14664
105738;63027;17965;16168
105738;63029;17192;15473
105738;63031;16670;15003
105738;63033;16134;14521
105738;63035;15722;14150
105738;63037;15815;14234
105738;63039;15658;14092
105738;63041;15908;14317
105738;63043;16109;14498
105738;63045;16043;14438
105738;63051;19672;17705
105738;63058;15181;13663
105738;63060;18300;16470
105738;63062;18846;16962
105738;63064;18776;16898
105738;63067;17307;15576
105738;63079;18127;16315
105738;63103;18477;16630
105738;63105;19377;17440
105738;63201;12792;11513
105738;63203;12220;10998
105738;63205;11880;10692
105738;63207;11603;10442
105738;63209;9621;8659
105738;63211;9142;8228
105738;63213;8154;7339
105738;63215;7765;6988
105738;63265;14751;13276
105738;63300;19375;17438
105738;63314;18716;16845
105738;63501;11570;10413
105738;63503;10624;9562
105738;63505;9921;8928
105738;63507;9569;8612
105738;63509;8907;8016
105738;63511;8625;7763
105738;63513;8368;7531
105738;63515;8131;7318
105738;63517;7241;6517
105738;63519;6698;6028
105738;63521;6306;5675
105738;63523;5917;5325
105738;63525;5509;4958
105738;63527;5084;4576
105738;63529;4148;3733
105738;63531;3269;2942
105738;63533;2393;2154
105738;63535;1351;1216
105738;63537;507;456
105738;63539;1268;1141
105738;63541;1946;1751
105738;63543;3131;2817
105738;63545;3819;3437
105738;63547;4249;3824
105738;63549;5388;4849
105738;63551;5970;5373
105738;64127;18607;16746
105738;64476;19626;17663
105738;64478;18788;16909
105738;64480;17412;15671
105738;64482;17206;15485
105738;64484;17115;15403
105738;64486;16855;15169
105738;64488;19148;17233
105738;64490;19917;17926
105738;64500;17430;15687
105738;64555;18781;16903
105738;64567;19669;17702
105738;64571;19420;17478
105738;64573;19330;17397
105738;64579;19955;17959
105738;64591;18709;16838
105738;64737;19087;17178
105738;64739;17661;15895
105738;64741;19590;17631
105738;64743;17150;15435
105738;64892;19325;17393
105738;64894;18341;16507
105738;64900;19300;17370
105738;65001;19523;17571
105738;65035;19384;17445
105738;65037;19623;17661
105738;65039;19109;17198
105738;65042;18378;16540
105738;65046;17934;16141
105738;65053;19499;17549
105738;65055;19277;17349
105738;65061;19881;17893
105738;65127;19664;17697
105738;65129;19318;17386
105738;65131;18263;16436
105738;65133;17729;15956
105738;65135;17771;15994
105738;65137;17501;15751
105738;65139;16969;15272
105738;65141;16278;14650
105738;65143;15656;14091
105738;65145;15027;13524
105738;65147;14264;12838
105738;105221;19828;17846
105738;105243;19782;17804
105738;105244;18840;16956
105738;105266;19618;17656
105738;105267;18411;16570
105738;105323;18116;16304
105738;105340;14617;13155
105738;105383;12687;11419
105738;105384;15343;13809
105738;105386;18297;16467
105738;105405;13907;12517
105738;105425;13783;12405
105738;105426;14548;13093
105738;105427;17022;15320
105738;105428;17138;15424
105738;105453;13137;11823
105738;105454;15203;13682
105738;105456;18317;16485
105738;105478;15163;13647
105738;105479;14155;12739
105738;105480;12362;11126
105738;105509;11829;10646
105738;105511;16150;14535
105738;105512;19636;17672
105738;105536;18795;16916
105738;105538;10784;9705
105738;105559;18367;16531
105738;105560;11187;10069
105738;105577;9967;8970
105738;105578;12209;10988
105738;105593;16735;15061
105738;105594;16369;14732
105738;105595;9178;8261
105738;105613;13208;11888
105738;105629;16721;15049
105738;105630;13536;12182
105738;105631;8960;8064
105738;105643;18902;17012
105738;105644;17471;15723
105738;105645;10562;9506
105738;105646;11132;10019
105738;105661;18159;16343
105738;105662;13617;12255
105738;105678;19400;17460
105738;105680;11241;10117
105738;105691;19786;17807
105738;105692;19462;17516
105738;105693;15481;13933
105738;105694;11885;10696
105738;105708;17604;15844
105738;105709;16854;15169
105738;105718;17699;15929
105738;105719;16916;15225
105738;105722;13158;11842
105738;105735;17682;15914
105738;105736;17485;15736
105738;105737;14116;12705
105738;105749;18364;16528
105738;105750;19310;17379
105738;105752;15654;14088
105738;105753;14185;12767
105738;105763;19666;17699
105738;105764;19236;17312
105738;105765;15104;13594
105738;105777;19639;17675
105738;105778;18663;16797
105738;105779;17007;15307
105738;105791;19793;17814
105738;105792;16413;14772
105738;105808;19813;17832
105738;105809;19131;17218
105738;105810;18279;16451
105738;105811;16949;15254
105738;105861;5622;5060
105738;105910;6657;5992
105739;523;698;628
105739;105598;3436;3092
105740;60060;18616;16755
105740;63601;18020;16218
105740;63603;18401;16561
105740;63605;18938;17044
105740;63607;19472;17525
105740;63682;18142;16328
105740;63696;18747;16872
105740;63701;15073;13566
105740;63703;14461;13015
105740;63705;13814;12433
105740;63707;13293;11964
105740;63709;12850;11565
105740;63711;12083;10875
105740;63713;11681;10513
105740;63715;11144;10029
105740;63717;10830;9747
105740;63719;10285;9256
105740;63721;9913;8922
105740;63723;9191;8271
105740;63725;8599;7739
105740;63727;6569;5912
105740;63729;5908;5317
105740;63731;5520;4968
105740;63733;5111;4599
105740;63735;4739;4265
105740;63739;2985;2687
105740;63743;2246;2021
105740;63745;1941;1747
105740;63747;2155;1940
105740;63749;2000;1800
105740;63751;1786;1607
105740;63753;2329;2096
105740;63755;2935;2642
105740;63757;3353;3017
105740;63759;3807;3426
105740;63761;4553;4097
105740;63763;4789;4310
105740;63765;5503;4953
105740;63767;6438;5794
105740;63769;7171;6454
105740;63771;8527;7674
105740;63773;9052;8147
105740;63775;9606;8645
105740;63777;9975;8977
105740;63779;10157;9141
105740;63781;10409;9368
105740;63783;11149;10034
105740;63785;12441;11197
105740;63787;13953;12558
105740;63789;15263;13737
105740;63791;15825;14242
105740;63793;16044;14439
105740;63795;9671;8704
105740;63797;5207;4686
105740;64081;19768;17791
105740;64083;19364;17428
105740;64085;18990;17091
105740;64089;17552;15796
105740;64091;17302;15572
105740;64093;16824;15141
105740;64095;16228;14606
105740;64097;16016;14415
105740;64099;15286;13758
105740;64219;19745;17770
105740;64221;18790;16911
105740;64223;19042;17138
105740;64225;19702;17732
105740;64227;19981;17982
105740;64231;19754;17779
105740;64297;8003;7203
105740;64301;18429;16586
105740;64303;18830;16947
105740;64305;18924;17032
105740;64307;18320;16488
105740;64309;17851;16066
105740;64311;17502;15752
105740;64313;16743;15069
105740;64315;16452;14807
105740;64317;16143;14529
105740;64319;15284;13755
105740;64321;14241;12817
105740;64323;13633;12270
105740;64325;13195;11875
105740;64327;12806;11526
105740;64329;12041;10837
105740;64331;12489;11240
105740;64333;13174;11857
105740;64335;14010;12609
105740;64337;14889;13400
105740;64339;14704;13234
105740;64341;14955;13460
105740;64343;15494;13944
105740;64345;15717;14145
105740;64347;16214;14593
105740;64349;17015;15313
105740;64351;17924;16131
105740;64353;19485;17536
105740;64355;13854;12469
105740;64357;11481;10333
105740;64359;10955;9859
105740;64361;10569;9512
105740;64363;10080;9072
105740;64365;9630;8667
105740;64367;9129;8216
105740;64369;9589;8630
105740;64373;9959;8963
105740;64375;10292;9263
105740;64377;10641;9577
105740;64379;11186;10067
105740;64381;11725;10552
105740;64393;11196;10077
105740;64397;15795;14215
105740;64545;14864;13377
105740;64546;17060;15354
105740;64976;14370;12933
105740;64978;14902;13412
105740;105254;19513;17561
105740;105314;17740;15966
105740;105334;18725;16853
105740;105335;16899;15209
105740;105351;19635;17671
105740;105352;17669;15902
105740;105354;17530;15777
105740;105375;15809;14228
105740;105396;19030;17127
105740;105397;18091;16282
105740;105398;16420;14778
105740;105399;15083;13574
105740;105400;14317;12885
105740;105413;14448;13003
105740;105446;19948;17953
105740;105499;11841;10657
105740;105520;16973;15275
105740;105521;14114;12702
105740;105522;12668;11401
105740;105523;11662;10496
105740;105526;12933;11640
105740;105549;16948;15253
105740;105550;13905;12514
105740;105552;11229;10106
105740;105570;13199;11879
105740;105572;11837;10654
105740;105585;9582;8624
105740;105586;13394;12055
105740;105587;10975;9878
105740;105603;16220;14598
105740;105604;14599;13139
105740;105605;13793;12414
105740;105607;15790;14211
105740;105608;11364;10228
105740;105619;13722;12350
105740;105622;4621;4159
105740;105623;5636;5072
105740;105624;11280;10152
105740;105635;13028;11725
105740;105636;10604;9544
105740;105637;9940;8946
105740;105638;5952;5357
105740;105639;4061;3655
105740;105640;4792;4313
105740;105651;10987;9888
105740;105652;10049;9044
105740;105668;12533;11280
105740;105685;11563;10407
105740;105697;11681;10512
105740;105698;12041;10837
105740;105700;12958;11662
105740;105712;1641;1477
105740;105713;2160;1944
105740;105715;19991;17992
105740;105726;881;793
105740;105727;8339;7505
105740;105728;17878;16090
105740;105741;1002;902
105740;105742;7370;6633
105740;105756;18895;17006
105740;105769;19698;17728
105740;105782;14254;12828
105740;105783;19401;17461
105741;60060;17792;16013
105741;63601;17196;15476
105741;63603;17577;15820
105741;63605;18114;16303
105741;63607;18648;16783
105741;63682;17318;15586
105741;63696;17923;16130
105741;63701;14249;12824
105741;63703;13637;12273
105741;63705;12990;11691
105741;63707;12469;11222
105741;63709;12026;10823
105741;63711;11259;10133
105741;63713;10857;9771
105741;63715;10320;9288
105741;63717;10006;9005
105741;63719;9461;8515
105741;63721;9089;8180
105741;63723;8366;7530
105741;63725;7774;6997
105741;63727;5745;5171
105741;63729;5084;4575
105741;63731;4696;4226
105741;63733;4286;3858
105741;63735;3915;3524
105741;63739;2161;1945
105741;63743;1422;1280
105741;63745;1117;1005
105741;63747;1331;1198
105741;63749;1621;1459
105741;63751;1769;1592
105741;63753;2312;2081
105741;63755;2918;2626
105741;63757;3336;3002
105741;63759;3790;3411
105741;63761;4536;4082
105741;63763;4772;4295
105741;63765;5487;4938
105741;63767;6421;5779
105741;63769;7155;6439
105741;63771;8510;7659
105741;63773;9035;8132
105741;63775;9589;8630
105741;63777;9958;8962
105741;63779;10140;9126
105741;63781;10392;9353
105741;63783;11132;10019
105741;63785;12424;11182
105741;63787;13936;12543
105741;63789;15246;13722
105741;63791;15808;14227
105741;63793;16027;14424
105741;63795;9654;8689
105741;63797;5190;4671
105741;63977;19367;17431
105741;63979;19268;17341
105741;63983;19860;17874
105741;64077;19878;17891
105741;64079;19634;17671
105741;64081;18944;17049
105741;64083;18540;16686
105741;64085;18166;16349
105741;64089;16728;15055
105741;64091;16478;14830
105741;64093;15999;14399
105741;64095;15404;13864
105741;64097;15192;13673
105741;64099;14462;13016
105741;64217;19613;17651
105741;64219;18921;17029
105741;64221;17966;16170
105741;64223;18218;16396
105741;64225;18878;16990
105741;64227;19156;17241
105741;64229;19594;17635
105741;64231;18930;17037
105741;64233;19414;17473
105741;64235;19826;17843
105741;64297;7179;6461
105741;64301;17605;15845
105741;64303;18006;16205
105741;64305;18100;16290
105741;64307;17495;15746
105741;64309;17027;15324
105741;64311;16678;15010
105741;64313;15919;14327
105741;64315;15628;14065
105741;64317;15319;13787
105741;64319;14460;13014
105741;64321;13417;12076
105741;64323;12809;11528
105741;64325;12371;11134
105741;64327;11982;10784
105741;64329;11217;10095
105741;64331;11665;10498
105741;64333;12350;11115
105741;64335;13186;11868
105741;64337;14064;12658
105741;64339;13880;12492
105741;64341;14131;12718
105741;64343;14670;13203
105741;64345;14893;13403
105741;64347;15390;13851
105741;64349;16191;14572
105741;64351;17099;15389
105741;64353;18660;16794
105741;64355;13030;11727
105741;64357;10657;9591
105741;64359;10131;9118
105741;64361;9744;8770
105741;64363;9256;8330
105741;64365;8806;7925
105741;64367;8305;7474
105741;64369;8765;7888
105741;64373;9135;8221
105741;64375;9468;8521
105741;64377;9817;8835
105741;64379;10362;9326
105741;64381;10901;9811
105741;64393;10372;9335
105741;64397;14971;13474
105741;64545;14040;12636
105741;64546;16236;14612
105741;64976;14353;12918
105741;64978;14885;13397
105741;105234;19727;17754
105741;105254;18689;16820
105741;105296;19833;17850
105741;105297;19612;17651
105741;105314;16916;15224
105741;105334;17901;16111
105741;105335;16075;14468
105741;105350;19728;17756
105741;105351;18811;16930
105741;105352;16845;15161
105741;105354;16706;15036
105741;105374;19687;17718
105741;105375;14985;13487
105741;105396;18206;16385
105741;105397;17267;15540
105741;105398;15596;14036
105741;105399;14258;12833
105741;105400;13493;12144
105741;105413;13624;12262
105741;105446;19124;17212
105741;105469;19985;17986
105741;105497;19903;17912
105741;105498;19886;17898
105741;105499;11017;9915
105741;105520;16956;15260
105741;105521;14097;12687
105741;105522;12651;11386
105741;105523;11645;10480
105741;105526;12109;10898
105741;105549;16932;15238
105741;105550;13888;12499
105741;105552;11212;10091
105741;105570;13182;11864
105741;105572;11013;9912
105741;105585;9565;8609
105741;105586;12570;11313
105741;105587;10151;9136
105741;105603;16203;14583
105741;105604;14582;13124
105741;105605;13777;12399
105741;105607;14966;13469
105741;105608;10540;9486
105741;105619;13705;12335
105741;105622;3797;3418
105741;105623;4812;4331
105741;105624;10456;9410
105741;105635;13011;11710
105741;105636;10588;9529
105741;105637;9923;8931
105741;105638;5936;5342
105741;105639;3237;2913
